month,day,time,tou,contractKw,loadKw,pvKw,netP10Kw,netP50Kw,netP90Kw,deterministicGridKw,deterministicChargeKw,deterministicDischargeKw,deterministicSoc,robustGridKw,robustChargeKw,robustDischargeKw,robustSoc
7,22,14:30,semi,450.0,12.08,59.36,-133.01,92.86,331.6,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
7,22,14:45,semi,450.0,13.84,60.93,-27.87,62.4,258.27,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
7,22,15:00,semi,450.0,12.68,55.83,-60.85,86.07,346.85,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
7,22,15:15,semi,450.0,11.68,45.02,-30.3,99.11,259.13,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
7,22,15:30,semi,450.0,11.8,40.46,-26.7,79.02,241.21,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
7,22,15:45,semi,450.0,11.8,36.18,-18.23,84.59,315.1,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
7,22,16:00,peak,400.0,11.68,28.9,-26.74,87.01,326.19,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
7,22,16:15,peak,400.0,11.96,22.44,7.67,117.45,443.55,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
7,22,16:30,peak,400.0,11.96,15.71,3.37,113.55,261.19,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0
7,22,16:45,peak,400.0,11.8,11.02,1.46,128.04,466.59,0.0,0.0,0.78,89.95,0.0,0.0,0.78,89.95
7,22,17:00,peak,400.0,11.8,8.16,5.54,31.84,441.5,0.0,0.0,3.64,89.71,0.0,0.0,3.64,89.71
7,22,17:15,peak,400.0,11.68,6.53,2.12,19.73,331.97,0.0,0.0,5.15,89.37,0.0,0.0,5.15,89.37
7,22,17:30,peak,400.0,11.8,5.03,0.07,10.18,367.04,0.67,0.0,6.1,88.97,0.0,0.0,6.77,88.92
7,22,17:45,peak,400.0,11.96,3.26,0.49,12.8,161.55,1.93,0.0,6.77,88.52,8.7,0.0,0.0,88.92
7,22,18:00,peak,400.0,12.24,1.63,5.08,13.68,131.74,0.0,0.0,10.61,87.83,10.61,0.0,0.0,88.92
7,22,18:15,peak,400.0,11.8,0.54,7.04,13.52,259.96,1.71,0.0,9.54,87.2,11.26,0.0,0.0,88.92
7,22,18:30,peak,400.0,11.52,0.0,9.22,13.84,324.57,0.74,0.0,10.78,86.49,11.52,0.0,0.0,88.92
7,22,18:45,peak,400.0,12.24,0.0,11.33,13.84,344.1,0.0,0.0,12.24,85.68,12.24,0.0,-0.0,88.92
7,22,19:00,peak,400.0,13.52,0.0,12.19,13.62,397.64,0.0,0.0,13.52,84.79,13.52,0.0,-0.0,88.92
7,22,19:15,peak,400.0,14.68,0.0,11.33,12.74,345.11,0.72,0.0,13.96,83.88,14.68,0.0,-0.0,88.92
7,22,19:30,peak,400.0,14.12,0.0,11.21,12.74,327.76,0.16,0.0,13.96,82.96,14.12,0.0,0.0,88.92
7,22,19:45,peak,400.0,13.84,0.0,11.46,11.68,497.96,2.16,0.0,11.68,82.19,13.84,0.0,0.0,88.92
7,22,20:00,peak,400.0,12.08,0.0,11.48,11.88,448.31,0.12,0.0,11.96,81.4,12.08,0.0,0.0,88.92
7,22,20:15,peak,400.0,12.24,0.0,11.35,11.68,396.83,0.56,0.0,11.68,80.63,12.24,0.0,0.0,88.92
7,22,20:30,peak,400.0,12.24,0.0,11.62,11.88,436.19,0.28,0.0,11.96,79.85,12.24,0.0,0.0,88.92
7,22,20:45,peak,400.0,12.68,0.0,11.62,13.68,321.59,0.0,0.0,12.68,79.01,12.68,0.0,0.0,88.92
7,22,21:00,peak,400.0,12.4,0.0,11.73,13.24,219.38,0.0,0.0,12.4,78.2,12.4,0.0,-0.0,88.92
7,22,21:15,peak,400.0,12.24,0.0,11.49,11.88,52.14,0.28,0.0,11.96,77.41,12.24,0.0,0.0,88.92
7,22,21:30,peak,400.0,12.52,0.0,11.64,13.32,44.7,0.0,0.0,12.52,76.59,12.52,0.0,0.0,88.92
7,22,21:45,peak,400.0,12.68,0.0,11.49,12.16,29.81,0.44,0.0,12.24,75.78,12.68,0.0,0.0,88.92
7,22,22:00,semi,450.0,12.68,0.0,11.73,12.32,28.3,212.68,200.0,0.0,87.66,12.68,-0.0,0.0,88.92
7,22,22:15,semi,450.0,12.4,0.0,11.45,11.66,18.85,12.4,0.0,0.0,87.66,12.4,0.0,0.0,88.92
7,22,22:30,semi,450.0,11.8,0.0,10.61,11.24,15.5,11.8,0.0,0.0,87.66,11.8,0.0,0.0,88.92
7,22,22:45,semi,450.0,12.24,0.0,10.24,11.44,15.32,12.24,0.0,0.0,87.66,12.24,0.0,0.0,88.92
7,22,23:00,semi,450.0,11.8,0.0,10.08,11.1,15.21,11.8,0.0,0.0,87.66,29.91,18.11,0.0,90.0
7,22,23:15,semi,450.0,11.52,0.0,10.73,11.1,15.07,11.52,0.0,0.0,87.66,11.52,0.0,0.0,90.0
7,22,23:30,semi,450.0,11.52,0.0,10.57,12.68,14.94,51.0,39.48,0.0,90.0,11.52,0.0,0.0,90.0
7,22,23:45,semi,450.0,11.68,0.0,10.33,10.86,14.63,11.68,-0.0,0.0,90.0,11.68,0.0,0.0,90.0
7,23,00:00,off,500.0,11.36,0.0,10.24,11.8,13.85,0.0,0.0,11.36,89.25,1.12,0.0,10.24,89.33
7,23,00:15,off,500.0,11.68,0.0,10.32,11.44,13.26,0.0,0.0,11.68,88.48,1.32,0.0,10.36,88.64
7,23,00:30,off,500.0,11.8,0.0,10.22,10.94,13.77,0.56,0.0,11.24,87.74,1.56,0.0,10.24,87.97
7,23,00:45,off,500.0,11.8,0.0,10.33,11.58,14.2,0.0,0.0,11.8,86.97,1.44,0.0,10.36,87.29
7,23,01:00,off,500.0,12.4,0.0,10.32,11.66,16.15,0.32,0.0,12.08,86.17,0.0,0.0,12.4,86.47
7,23,01:15,off,500.0,16.72,0.0,10.24,11.3,13.73,5.36,0.0,11.36,85.43,4.48,0.0,12.24,85.67
7,23,01:30,off,500.0,13.96,0.0,10.46,11.02,12.27,2.72,0.0,11.24,84.69,3.32,0.0,10.64,84.97
7,23,01:45,off,500.0,11.8,0.0,10.32,11.16,12.53,0.44,0.0,11.36,83.94,1.0,0.0,10.8,84.26
7,23,02:00,off,500.0,11.8,0.0,10.32,10.86,13.05,0.56,0.0,11.24,83.2,1.16,0.0,10.64,83.56
7,23,02:15,off,500.0,11.68,0.0,10.33,10.96,13.1,0.16,0.0,11.52,82.44,0.88,0.0,10.8,82.85
7,23,02:30,off,500.0,11.96,0.0,10.16,10.96,14.63,0.72,0.0,11.24,81.7,1.16,0.0,10.8,82.14
7,23,02:45,off,500.0,11.68,0.0,10.12,11.1,15.12,0.0,0.0,11.68,80.93,0.72,0.0,10.96,81.42
7,23,03:00,off,500.0,11.8,0.0,10.02,11.44,14.31,0.0,0.0,11.8,80.16,1.16,0.0,10.64,80.72
7,23,03:15,off,500.0,11.8,0.0,9.61,10.97,12.4,0.0,0.0,11.8,79.38,1.16,0.0,10.64,80.02
7,23,03:30,off,500.0,11.52,0.0,7.86,10.96,12.47,0.0,0.0,11.52,78.62,0.88,0.0,10.64,79.32
7,23,03:45,off,500.0,11.36,1.77,6.97,10.69,13.54,0.0,0.0,9.59,77.99,0.0,0.0,9.59,78.68
7,23,04:00,off,500.0,11.36,4.22,3.66,9.4,13.81,0.0,0.0,7.14,77.52,0.0,0.0,7.14,78.21
7,23,04:15,off,500.0,11.68,8.98,1.11,8.9,12.71,0.0,0.0,2.7,77.34,0.0,0.0,2.7,78.04
7,23,04:30,off,500.0,11.68,16.12,-1.62,6.77,12.27,0.0,0.0,0.0,77.34,0.0,0.0,0.0,78.04
7,23,04:45,off,500.0,11.52,14.28,-5.59,3.68,11.59,0.0,0.0,0.0,77.34,0.0,0.0,0.0,78.04
7,23,05:00,off,500.0,11.08,10.54,-12.07,0.17,6.05,0.27,0.0,0.27,77.33,0.54,0.0,0.0,78.04
7,23,05:15,off,500.0,11.24,23.6,-23.0,-4.74,3.59,0.0,0.0,0.0,77.33,0.0,0.0,0.0,78.04
7,23,05:30,off,500.0,11.24,32.64,-30.29,-9.7,1.74,0.0,1.78,0.0,77.43,0.0,0.0,0.0,78.04
7,23,05:45,off,500.0,13.24,31.55,-33.25,-17.15,-0.88,0.0,3.55,0.0,77.64,0.0,0.0,0.0,78.04
7,23,06:00,off,500.0,11.36,49.16,-60.37,-19.86,-8.75,0.0,17.44,0.0,78.68,0.0,23.21,0.0,79.41
7,23,06:15,off,500.0,11.08,61.47,-66.14,-25.52,-9.41,0.0,16.27,0.0,79.65,0.0,0.0,0.0,79.41
7,23,06:30,off,500.0,11.08,98.12,-75.2,-37.36,-5.93,0.0,9.38,0.0,80.2,0.0,0.0,0.0,79.41
7,23,06:45,off,500.0,11.08,55.08,-82.26,-48.81,-7.17,0.0,27.06,0.0,81.81,0.0,0.0,0.0,79.41
7,23,07:00,off,500.0,12.68,58.55,-100.9,-52.85,-14.22,0.0,6.05,0.0,82.17,0.0,0.0,0.0,79.41
7,23,07:15,off,500.0,13.96,68.88,-131.45,-54.83,-16.53,0.0,0.0,0.0,82.17,65.63,120.55,0.0,86.57
7,23,07:30,off,500.0,14.68,52.63,-149.35,-58.52,-9.2,0.0,27.75,0.0,83.82,0.0,0.0,0.0,86.57
7,23,07:45,off,500.0,14.96,58.75,-158.73,-65.79,-0.97,24.95,68.74,0.0,87.9,0.0,0.0,0.0,86.57
7,23,08:00,off,500.0,14.96,30.06,-194.73,-72.79,-4.91,20.32,35.42,0.0,90.0,42.63,57.72,0.0,90.0
7,23,08:15,off,500.0,82.36,37.2,-219.8,56.55,198.56,45.16,0.0,0.0,90.0,38.35,0.0,6.82,89.55
7,23,08:30,off,500.0,195.84,40.94,-180.41,58.56,309.29,154.9,-0.0,0.0,90.0,162.46,7.55,0.0,90.0
7,23,08:45,off,500.0,294.2,53.92,-189.37,98.66,313.07,240.28,0.0,0.0,90.0,240.28,0.0,0.0,90.0
7,23,09:00,semi,450.0,197.12,64.26,-101.78,91.9,280.83,0.0,0.0,132.86,81.26,125.14,0.0,7.72,89.49
7,23,09:15,semi,450.0,289.44,53.45,-144.38,100.24,251.25,167.56,0.0,68.43,76.76,56.24,0.0,179.75,77.67
7,23,09:30,semi,450.0,227.96,25.57,-185.28,65.29,186.53,166.65,0.0,35.74,74.41,149.21,0.0,53.18,74.17
7,23,09:45,semi,450.0,269.28,33.05,-163.34,29.13,220.19,207.05,0.0,29.18,72.49,41.16,0.0,195.07,61.33
7,23,10:00,semi,450.0,181.6,38.83,-149.79,23.7,205.29,157.22,14.45,0.0,73.34,0.0,0.0,142.77,51.94
7,23,10:15,semi,450.0,195.4,59.64,-238.08,-48.34,209.97,186.26,50.49,0.0,76.34,0.0,0.0,135.76,43.01
7,23,10:30,semi,450.0,219.16,53.11,-180.85,-23.52,170.1,179.26,13.2,0.0,77.13,255.75,89.7,0.0,48.34
7,23,10:45,semi,450.0,236.0,43.11,-201.64,71.44,177.46,109.11,0.0,83.78,71.61,192.89,0.0,0.0,48.34
7,23,11:00,semi,450.0,251.12,28.97,-257.69,75.54,316.26,187.42,0.0,34.74,69.33,222.15,0.0,0.0,48.34
7,23,11:15,semi,450.0,260.64,43.11,-251.68,76.05,210.52,217.53,0.0,0.0,69.33,217.53,0.0,0.0,48.34
7,23,11:30,semi,450.0,240.04,71.06,-249.37,94.39,164.39,119.5,0.0,49.48,66.07,168.98,0.0,0.0,48.34
7,23,11:45,semi,450.0,207.2,51.0,-247.27,95.1,205.06,33.09,0.0,123.11,57.98,156.2,0.0,0.0,48.34
7,23,12:00,semi,450.0,211.24,63.85,-238.73,10.54,224.25,147.39,0.0,0.0,57.98,252.88,105.49,0.0,54.6
7,23,12:15,semi,450.0,24.64,55.15,-236.73,-136.63,-3.42,92.08,122.59,0.0,65.25,121.0,151.5,0.0,63.59
7,23,12:30,semi,450.0,21.44,45.42,-230.08,-122.96,-7.27,101.81,125.8,0.0,72.72,103.61,127.6,0.0,71.17
7,23,12:45,semi,450.0,21.76,63.72,-221.44,-151.16,12.0,84.96,126.91,0.0,80.26,143.63,185.59,0.0,82.19
7,23,13:00,semi,450.0,21.32,113.7,-221.59,-162.53,13.8,71.69,164.06,0.0,90.0,39.17,131.55,0.0,90.0
7,23,13:15,semi,450.0,171.36,48.76,-202.33,-36.73,112.8,122.6,0.0,0.0,90.0,122.6,0.0,0.0,90.0
7,23,13:30,semi,450.0,266.12,74.53,-191.98,25.67,262.54,191.59,0.0,0.0,90.0,191.59,0.0,0.0,90.0
7,23,13:45,semi,450.0,228.8,51.54,-179.54,86.62,217.11,177.26,0.0,0.0,90.0,177.26,0.0,0.0,90.0
7,23,14:00,semi,450.0,239.76,88.13,-169.23,18.16,235.66,151.63,-0.0,0.0,90.0,151.63,0.0,0.0,90.0
7,23,14:15,semi,450.0,255.32,74.05,-156.68,17.89,230.29,181.27,0.0,0.0,90.0,181.27,0.0,0.0,90.0
7,23,14:30,semi,450.0,245.8,107.51,-134.3,50.85,228.42,138.29,0.0,0.0,90.0,138.29,0.0,0.0,90.0
7,23,14:45,semi,450.0,222.32,108.12,-144.74,65.28,187.92,114.2,0.0,0.0,90.0,114.2,0.0,0.0,90.0
7,23,15:00,semi,450.0,231.28,43.32,-109.26,102.5,154.7,187.96,0.0,0.0,90.0,187.96,0.0,0.0,90.0
7,23,15:15,semi,450.0,216.56,38.76,-103.57,84.44,174.54,177.8,0.0,0.0,90.0,177.8,0.0,0.0,90.0
7,23,15:30,semi,450.0,299.68,59.16,-73.06,85.36,247.43,240.52,0.0,0.0,90.0,240.52,0.0,0.0,90.0
7,23,15:45,semi,450.0,238.6,66.91,-61.36,84.59,249.73,171.69,-0.0,0.0,90.0,171.69,0.0,0.0,90.0
7,23,16:00,peak,400.0,282.8,72.01,-36.78,106.58,246.01,210.79,0.0,0.0,90.0,210.79,0.0,0.0,90.0
7,23,16:15,peak,400.0,237.04,66.16,-18.34,162.1,235.71,0.0,0.0,170.88,78.76,170.88,0.0,0.0,90.0
7,23,16:30,peak,400.0,222.04,41.14,-19.68,152.12,366.01,180.9,0.0,0.0,78.76,180.9,0.0,0.0,90.0
7,23,16:45,peak,400.0,262.8,30.19,-19.1,147.39,403.4,232.61,0.0,0.0,78.76,232.61,0.0,0.0,90.0
7,23,17:00,peak,400.0,225.92,19.38,-11.43,92.8,397.92,48.58,0.0,157.96,68.37,206.54,0.0,0.0,90.0
7,23,17:15,peak,400.0,252.0,14.35,-1.66,94.02,364.86,237.65,0.0,0.0,68.37,237.65,0.0,0.0,90.0
7,23,17:30,peak,400.0,335.52,10.06,0.07,72.2,453.28,175.42,0.0,150.04,58.49,125.46,0.0,200.0,76.84
7,23,17:45,peak,400.0,119.68,20.4,0.49,64.08,146.07,99.28,0.0,0.0,58.49,99.28,0.0,0.0,76.84
7,23,18:00,peak,400.0,123.4,15.03,5.08,58.55,130.33,108.37,0.0,0.0,58.49,108.37,0.0,0.0,76.84
7,23,18:15,peak,400.0,230.56,7.82,7.04,62.05,217.53,103.22,0.0,119.52,50.63,222.74,0.0,0.0,76.84
7,23,18:30,peak,400.0,413.72,4.42,9.22,74.49,256.14,266.46,0.0,142.84,41.23,409.3,0.0,0.0,76.84
7,23,18:45,peak,400.0,306.44,2.24,10.43,74.56,249.8,304.2,0.0,0.0,41.23,304.2,0.0,0.0,76.84
7,23,19:00,peak,400.0,373.52,0.48,10.75,72.74,260.52,196.92,0.0,176.12,29.65,373.04,0.0,0.0,76.84
7,23,19:15,peak,400.0,319.96,0.0,11.08,83.38,251.3,319.96,0.0,0.0,29.65,319.96,0.0,0.0,76.84
7,23,19:30,peak,400.0,397.16,0.0,11.21,85.68,236.64,397.16,0.0,0.0,29.65,397.16,0.0,0.0,76.84
7,23,19:45,peak,400.0,353.36,0.0,10.96,81.88,249.13,201.28,0.0,152.08,19.64,173.4,0.0,179.96,65.0
7,23,20:00,peak,400.0,297.2,0.0,11.22,78.78,287.6,151.6,0.0,145.6,10.06,132.48,0.0,164.72,54.17
7,23,20:15,peak,400.0,404.36,0.0,11.49,83.38,268.52,404.36,0.0,0.0,10.06,204.36,0.0,200.0,41.01
7,23,20:30,peak,400.0,270.0,0.0,11.33,106.06,300.62,270.0,0.0,0.0,10.06,70.84,0.0,199.16,27.91
7,23,20:45,peak,400.0,245.52,0.0,11.62,62.34,258.34,245.52,0.0,0.0,10.06,82.08,0.0,163.44,17.15
7,23,21:00,peak,400.0,153.08,0.0,11.33,20.44,259.42,153.08,0.0,0.0,10.06,98.92,0.0,54.16,13.59
7,23,21:15,peak,400.0,20.0,0.0,11.24,14.7,44.76,20.0,0.0,0.0,10.06,0.0,0.0,20.0,12.27
7,23,21:30,peak,400.0,16.84,0.0,11.24,14.68,36.68,16.84,0.0,0.0,10.06,1.88,0.0,14.96,11.29
7,23,21:45,peak,400.0,15.4,0.0,11.49,13.18,28.76,15.4,0.0,0.0,10.06,1.28,0.0,14.12,10.36
7,23,22:00,semi,450.0,15.56,0.0,11.48,13.32,27.14,89.24,73.68,0.0,14.44,15.56,0.0,0.0,10.36
7,23,22:15,semi,450.0,15.4,0.0,10.94,12.88,17.84,15.4,0.0,0.0,14.44,15.4,0.0,0.0,10.36
7,23,22:30,semi,450.0,14.56,0.0,10.5,13.1,14.6,14.56,0.0,0.0,14.44,88.24,73.68,0.0,14.74
7,23,22:45,semi,450.0,13.96,0.0,10.6,11.44,14.56,213.96,200.0,0.0,26.31,13.96,0.0,0.0,14.74
7,23,23:00,semi,450.0,12.24,0.0,10.48,11.88,16.76,212.24,200.0,0.0,38.19,12.24,0.0,0.0,14.74
7,23,23:15,semi,450.0,11.36,0.0,10.22,11.16,18.56,11.36,0.0,0.0,38.19,211.36,200.0,0.0,26.61
7,23,23:30,semi,450.0,11.24,0.0,10.32,11.02,13.9,11.24,0.0,0.0,38.19,211.24,200.0,0.0,38.49
7,23,23:45,semi,450.0,11.08,0.0,10.08,11.38,13.44,211.08,200.0,0.0,50.06,211.08,200.0,0.0,50.36
7,24,00:00,off,500.0,11.52,0.0,10.24,11.16,19.16,11.52,0.0,0.0,50.06,11.52,0.0,0.0,50.36
7,24,00:15,off,500.0,11.24,0.0,10.06,11.74,14.02,11.24,0.0,0.0,50.06,11.24,0.0,0.0,50.36
7,24,00:30,off,500.0,14.12,0.0,10.48,11.1,13.52,14.12,0.0,0.0,50.06,14.12,0.0,0.0,50.36
7,24,00:45,off,500.0,11.96,0.0,10.48,11.46,13.95,11.96,0.0,0.0,50.06,11.96,0.0,0.0,50.36
7,24,01:00,off,500.0,11.24,0.0,10.57,11.38,16.15,11.24,0.0,0.0,50.06,0.16,0.0,11.08,49.63
7,24,01:15,off,500.0,11.68,0.0,10.49,11.82,14.38,11.68,0.0,0.0,50.06,0.88,0.0,10.8,48.92
7,24,01:30,off,500.0,11.68,0.0,10.57,11.3,14.68,11.68,0.0,0.0,50.06,0.6,0.0,11.08,48.19
7,24,01:45,off,500.0,11.52,0.0,10.71,10.8,12.67,11.52,0.0,0.0,50.06,0.72,0.0,10.8,47.48
7,24,02:00,off,500.0,11.68,0.0,10.57,10.88,12.0,11.68,0.0,0.0,50.06,0.88,0.0,10.8,46.77
7,24,02:15,off,500.0,11.96,0.0,10.73,11.02,13.25,11.96,0.0,0.0,50.06,1.16,0.0,10.8,46.06
7,24,02:30,off,500.0,13.84,0.0,10.52,11.3,13.59,13.84,0.0,0.0,50.06,2.76,0.0,11.08,45.33
7,24,02:45,off,500.0,11.68,0.0,10.51,11.3,12.28,11.68,0.0,0.0,50.06,0.6,0.0,11.08,44.6
7,24,03:00,off,500.0,11.68,0.0,10.27,11.02,13.26,11.68,0.0,0.0,50.06,0.6,0.0,11.08,43.87
7,24,03:15,off,500.0,11.8,1.7,8.6,10.94,12.55,10.1,0.0,0.0,50.06,0.0,0.0,10.1,43.21
7,24,03:30,off,500.0,12.24,5.03,7.88,10.8,12.11,7.21,0.0,0.0,50.06,0.0,0.0,7.21,42.74
7,24,03:45,off,500.0,12.08,10.2,3.67,10.73,12.25,1.88,0.0,0.0,50.06,0.0,0.0,1.88,42.61
7,24,04:00,off,500.0,11.8,12.99,-1.6,8.22,12.76,0.0,0.0,0.0,50.06,0.0,0.0,0.0,42.61
7,24,04:15,off,500.0,11.96,12.78,-7.26,7.09,12.71,0.0,0.0,0.0,50.06,0.0,0.0,0.0,42.61
7,24,04:30,off,500.0,11.68,16.59,-10.06,5.06,12.02,0.0,0.0,0.0,50.06,0.0,0.0,0.0,42.61
7,24,04:45,off,500.0,11.68,21.08,-17.41,0.43,13.21,0.0,0.0,0.0,50.06,0.0,0.0,0.0,42.61
7,24,05:00,off,500.0,11.8,33.05,-24.31,-2.24,9.31,178.75,200.0,0.0,61.94,0.0,0.0,0.0,42.61
7,24,05:15,off,500.0,11.8,42.98,-32.35,-5.53,5.87,0.0,2.25,0.0,62.07,0.0,0.0,0.0,42.61
7,24,05:30,off,500.0,13.4,40.46,-55.43,-8.45,5.73,0.0,2.39,0.0,62.21,0.0,0.0,0.0,42.61
7,24,05:45,off,500.0,13.4,40.53,-57.37,-10.73,0.1,0.0,4.54,0.0,62.48,0.0,0.0,0.0,42.61
7,24,06:00,off,500.0,11.68,48.35,-57.75,-18.69,-3.24,0.0,15.67,0.0,63.41,0.0,6.31,0.0,42.99
7,24,06:15,off,500.0,11.8,63.04,-49.78,-31.19,-1.15,68.12,119.35,0.0,70.5,0.0,24.55,0.0,44.44
7,24,06:30,off,500.0,11.68,75.75,-74.28,-49.35,-2.08,0.0,9.17,0.0,71.04,0.0,45.21,0.0,47.13
7,24,06:45,off,500.0,12.08,84.8,-85.4,-62.17,-2.02,0.0,8.27,0.0,71.54,0.0,66.13,0.0,51.05
7,24,07:00,off,500.0,11.52,88.81,-106.41,-70.66,-8.92,0.0,20.34,0.0,72.74,24.88,102.17,0.0,57.12
7,24,07:15,off,500.0,13.84,119.0,-124.05,-71.91,-13.98,0.0,24.3,0.0,74.19,0.0,98.61,0.0,62.98
7,24,07:30,off,500.0,13.96,148.24,-137.34,-100.68,-16.4,0.0,29.51,0.0,75.94,0.0,0.0,0.0,62.98
7,24,07:45,off,500.0,14.24,166.4,-177.45,-126.53,-19.77,0.0,100.0,0.0,81.87,0.0,0.0,0.0,62.98
7,24,08:00,off,500.0,13.52,153.14,-200.25,-145.91,-17.78,0.0,118.86,0.0,88.93,0.0,0.0,0.0,62.98
7,24,08:15,off,500.0,136.24,220.05,-219.8,-81.02,125.08,0.0,17.98,0.0,90.0,0.0,0.0,0.0,62.98
7,24,08:30,off,500.0,285.28,230.93,-225.45,-12.27,347.95,54.35,0.0,0.0,90.0,54.35,0.0,0.0,62.98
7,24,08:45,off,500.0,378.44,235.96,-189.37,4.8,344.58,142.48,0.0,0.0,90.0,172.33,29.85,0.0,64.75
7,24,09:00,semi,450.0,385.64,238.54,-190.26,7.45,312.84,46.94,0.0,100.15,83.41,147.1,0.0,0.0,64.75
7,24,09:15,semi,450.0,328.76,236.57,-270.68,-20.89,396.5,0.0,0.0,92.19,77.35,92.19,0.0,0.0,64.75
7,24,09:30,semi,450.0,372.08,215.97,-247.52,-8.23,338.53,101.43,0.0,54.68,73.75,225.74,69.63,0.0,68.88
7,24,09:45,semi,450.0,370.08,203.46,-266.42,-13.77,382.25,166.62,0.0,0.0,73.75,166.62,0.0,0.0,68.88
7,24,10:00,semi,450.0,313.64,222.63,-260.2,-44.59,318.64,20.89,0.0,70.12,69.14,91.01,0.0,0.0,68.88
7,24,10:15,semi,450.0,388.24,245.48,-263.78,-77.24,403.93,168.84,26.08,0.0,70.68,286.19,143.43,0.0,77.4
7,24,10:30,semi,450.0,396.72,270.91,-261.24,-86.29,343.77,82.26,0.0,43.55,67.82,125.81,0.0,0.0,77.4
7,24,10:45,semi,450.0,419.76,233.58,-259.97,-2.92,370.34,126.58,0.0,59.6,63.9,270.06,83.88,0.0,82.38
7,24,11:00,semi,450.0,421.48,277.1,-257.69,35.58,398.22,144.38,0.0,0.0,63.9,249.54,105.16,0.0,88.62
7,24,11:15,semi,450.0,410.24,133.08,-261.97,57.19,395.14,126.63,0.0,150.54,53.99,277.16,0.0,0.0,88.62
7,24,11:30,semi,450.0,414.56,102.48,-249.37,37.88,383.82,189.92,0.0,122.17,45.96,312.08,0.0,0.0,88.62
7,24,11:45,semi,450.0,352.24,116.08,-254.49,-27.61,328.5,228.19,0.0,7.98,45.43,236.16,0.0,0.0,88.62
7,24,12:00,semi,450.0,411.68,176.19,-247.02,-94.45,359.65,318.9,83.4,0.0,50.38,235.49,0.0,0.0,88.62
7,24,12:15,semi,450.0,29.08,122.94,-266.9,-200.03,4.86,93.78,187.64,0.0,61.53,0.0,0.0,0.0,88.62
7,24,12:30,semi,450.0,22.6,107.51,-230.39,-132.6,-0.27,31.34,116.25,0.0,68.43,0.0,0.0,0.0,88.62
7,24,12:45,semi,450.0,22.04,78.95,-221.44,-192.09,-25.24,0.7,57.61,0.0,71.85,0.0,0.0,0.0,88.62
7,24,13:00,semi,450.0,21.6,87.99,-218.55,-168.96,-19.17,90.53,156.92,0.0,81.17,0.0,0.0,0.0,88.62
7,24,13:15,semi,450.0,168.32,75.07,-204.79,-65.13,136.41,147.08,53.83,0.0,84.36,116.43,23.18,0.0,90.0
7,24,13:30,semi,450.0,334.24,30.46,-191.98,7.62,436.4,337.56,33.78,0.0,86.37,292.49,0.0,11.28,89.26
7,24,13:45,semi,450.0,414.56,14.42,-179.54,1.24,411.11,440.06,39.91,0.0,88.74,400.14,0.0,0.0,89.26
7,24,14:00,semi,450.0,376.84,15.5,-169.23,-7.81,366.71,382.6,21.27,0.0,90.0,373.84,12.5,0.0,90.0
7,24,14:15,semi,450.0,225.52,17.82,-168.2,17.15,456.02,207.7,0.0,0.0,90.0,207.7,0.0,0.0,90.0
7,24,14:30,semi,450.0,223.2,23.87,-151.47,37.02,368.28,199.33,0.0,0.0,90.0,199.33,0.0,0.0,90.0
7,24,14:45,semi,450.0,244.08,25.3,-144.74,53.28,433.1,218.78,-0.0,0.0,90.0,218.78,0.0,0.0,90.0
7,24,15:00,semi,450.0,267.84,31.69,-109.26,84.94,247.04,236.15,0.0,0.0,90.0,236.15,0.0,0.0,90.0
7,24,15:15,semi,450.0,265.96,40.53,-94.76,130.18,223.29,225.43,0.0,0.0,90.0,225.43,0.0,0.0,90.0
7,24,15:30,semi,450.0,226.96,48.55,-73.06,105.99,247.43,178.41,0.0,0.0,90.0,178.41,0.0,0.0,90.0
7,24,15:45,semi,450.0,214.56,38.08,-61.36,143.13,222.65,176.48,0.0,0.0,90.0,176.48,0.0,0.0,90.0
7,24,16:00,peak,400.0,233.84,17.41,-44.59,168.75,226.61,216.43,0.0,0.0,90.0,31.59,0.0,184.84,77.84
7,24,16:15,peak,400.0,206.08,13.19,-35.51,184.02,444.39,192.89,0.0,0.0,90.0,0.0,0.0,192.89,65.15
7,24,16:30,peak,400.0,223.36,13.46,-19.21,207.8,398.98,9.9,0.0,200.0,76.84,9.9,0.0,200.0,51.99
7,24,16:45,peak,400.0,233.28,15.3,-19.1,191.55,431.74,174.54,0.0,43.44,73.98,17.98,0.0,200.0,38.83
7,24,17:00,peak,400.0,221.76,12.65,-11.43,192.19,397.92,209.11,0.0,0.0,73.98,9.11,0.0,200.0,25.68
7,24,17:15,peak,400.0,219.76,9.18,-1.66,215.28,382.05,210.58,0.0,0.0,73.98,45.92,0.0,164.66,14.84
7,24,17:30,peak,400.0,174.52,7.28,-0.15,164.74,453.28,167.24,0.0,0.0,73.98,167.24,0.0,0.0,14.84
